id,judul,klik_tawaran,klik_kita,userId
705594948017653,BISA DIANTAR,0,1,61554793403663
362347636398039,BISA COD,0,1,61554793403663
1578069396264970,TERBAIK,0,1,61554793403663
726275426132973,TERPERCAYA,0,1,61554793403663
7018456878269737,HALAL,0,1,61554793403663
889751092609827,TERMURAH,0,1,61554793403663
1127512851605689,BISA DIANTAR,0,1,61554793403663
1712627809218260,TERIMA RUTIN,0,1,61554793403663
333902849608229,TERIMA RUTIN,0,1,61554793403663
1388786718441075,TERIMA RUTIN,0,1,61554793403663
739151774813203,TERLARIS,0,1,61554793403663
1119325246098851,TIDAK LEBUS,0,1,61554793403663
1078598373455178,SIAP SUPLAI,0,1,61554793403663
353525607381859,BISA DIANTAR,0,1,61554793403663
335549286020336,BISA COD,0,1,61554793403663
909100617079161,SANGAT EMPUK,0,1,61554793403663
393263073054666,TERLARIS,0,1,61554793403663
1016445536321922,READY RATUSAN KG,0,1,61554793403663
732572178456968,TERMURAH,0,1,61554793403663
387942037081828,SIAP SUPLAI,0,1,61554793403663
386778373848775,BISA COD,0,1,61554793403663
1662929257874335,SANGAT EMPUK,0,1,61554793403663
1060581295186707,READY RATUSAN KG,0,1,61554793403663
1085006442506037,TERMURAH,0,1,61554793403663
1030659911324629,SIAP SUPLAI,0,1,61554793403663
3299060797053562,BISA DIANTAR,0,1,61554793403663
24577199045259697,SANGAT EMPUK,0,1,61554793403663
2718502944970079,Empuk,0,1,61554793403663
890249159547161,TIDAK LEBUS,0,1,61554224956940
1104760834046033,SIAP SUPLAI,0,1,61554224956940
2066547253686573,BISA COD,0,1,61554224956940
347100754821385,SANGAT EMPUK,0,1,61554224956940
903667448137978,TERBAIK,0,1,61554224956940
1680374599156605,TERJAMIN,0,1,61554224956940
287575897636586,TERPERCAYA,0,1,61554224956940
650824290383632,TERIMA RUTIN,0,1,61554224956940
1030051921406349,TERLARIS,0,1,61554224956940
1876623356090830,MASIH SEGAR,0,1,61554224956940
694727249454603,READY RATUSAN KG,0,1,61554224956940
337407932513925,TERMURAH,0,1,61554224956940
910641256949349,TIDAK LEBUS,0,1,61554224956940
3546749788930966,SIAP SUPLAI,0,1,61554224956940
790444326251514,BISA COD,0,1,61554224956940
273893872107162,SANGAT EMPUK,0,1,61554224956940
631832872335184,TERBAIK,0,1,61554224956940
890227265913838,TERJAMIN,0,1,61554224956940
1415715705687371,TERPERCAYA,0,1,61554224956940
1331064901624820,HALAL,0,1,61554224956940
1440166920182456,TERIMA RUTIN,0,1,61554224956940
895147905476185,TERLARIS,0,1,61554224956940
401323875603920,MASIH SEGAR,0,1,61554224956940
1012219079875113,READY RATUSAN KG,0,1,61554224956940
1212424972907325,TERMURAH,0,1,61554224956940
1358206211730942,TIDAK LEBUS,0,1,61554224956940
3909487825948771,SIAP SUPLAI,0,1,61554224956940
387618337081169,BISA DIANTAR,0,1,61554224956940
941610920907890,TERMURAH Kurma Muda rutob Premium,0,1,61556177821816
332253116470696,Importir Kurma Muda rutob Premium,0,1,61556177821816
710802667883316,TERMURAH Kurma Tunisia non tangkai,0,1,61556177821816
264032049980717,Importir Kurma Tunisia tangkai,0,1,61556177821816
1428793567988957,BISA COD,0,1,61554025915739
856908339519876,TERPERCAYA,0,1,61554025915739
2046112729122902,Importir Kurma Muda rutob Premium,0,1,61553646584248
293293863300955,TERIMA RUTIN,0,1,61554090293931
1038114143926546,FREE ONGKIR Kurma,0,1,61555633247861
247525718402204,BISA DIANTAR,0,1,61555633247861
3738025153190282,BISA COD,0,1,61554718169689
216496748189265,TERJAMIN,0,1,61554718169689
1858610231255100,TERPERCAYA,0,1,61554718169689
1560330538087028,TERLARIS,0,1,61554718169689
1114326339735001,MASIH SEGAR,0,1,61554718169689
901592151416968,TERMURAH,0,1,61554718169689
909020294189928,TIDAK LEBUS,0,1,61554718169689
1457418961873635,SIAP SUPLAI,0,1,61554718169689
930895458396982,BISA DIANTAR,0,1,61554718169689
264057223175144,BISA COD,0,1,61554718169689
7100329083368341,TERJAMIN,0,1,61554718169689
695042439441777,TERPERCAYA,0,1,61554718169689
413774367671842,TERLARIS,0,1,61554718169689
923265139239510,MASIH SEGAR,0,1,61554718169689
937706144439420,TERMURAH,0,1,61554718169689
762701822560380,TIDAK LEBUS,0,1,61554718169689
417391463944193,SIAP SUPLAI,0,1,61554718169689
694635856144015,BISA DIANTAR,0,1,61554718169689
915343286926790,BISA COD,0,1,61554718169689
7274965575871908,Toko Kurma Ajwa Premium,0,1,61556251700613
912573476887200,SIAP SUPLAI,0,1,61554511897656
2310983235957929,BISA DIANTAR,0,1,61554511897656
1042072143547544,BISA COD,0,1,61554511897656
1319766365405840,SANGAT EMPUK,0,1,61554511897656
212436385198625,TERJAMIN,0,1,61554511897656
1462635630955178,TERPERCAYA,0,1,61554511897656
1073550390737219,TERIMA RUTIN,0,1,61554511897656
1430112250934247,TERLARIS,0,1,61554511897656
319478363753918,TERMURAH,0,1,61554511897656
267946542739761,TIDAK LEBUS,0,1,61554511897656
698757755393779,SIAP SUPLAI,0,1,61554511897656
3568449853413533,BISA DIANTAR,0,1,61554511897656
6707069822736740,BISA COD,0,1,61554511897656
2487087338144302,TERBAIK,0,1,61554511897656
903508284376662,TERPERCAYA,0,1,61554511897656
358700576786854,HALAL,0,1,61554511897656
1077110013331905,TERLARIS,0,1,61554511897656
904605657567939,TERMURAH,0,1,61554511897656
391312849960693,SIAP SUPLAI,0,1,61554511897656
1500441454186967,BISA DIANTAR,0,1,61554511897656
2831671886986980,GROSIR Kurma Ajwa Premium,0,1,61555864896114
1391461094831312,TERBAGUS Kurma Ajwa Premium,0,1,61555864896114
1348859203176428,COD Kurma Sukari Premium,0,1,61555864896114
688950499839269,FREE ONGKIR Kurma,0,1,61555864896114
316215307675568,COD Kurma,0,1,61555864896114
425406620053773,SEPERTI BARU,0,1,61554344471899
1069135584138828,NEGO DITEMPAT,0,1,61554344471899
385191000781106,DAPAT BONUS,0,1,61554344471899
783897946965977,KM RENDAH,0,1,61554344471899
2360508834147507,SEPERTI BARU,0,1,61554344471899
365990886326737,SURAT LENGKAP,0,1,61554344471899
1337965470253722,NEGO DITEMPAT,0,1,61554344471899
3509457795970771,DAPAT BONUS,0,1,61554344471899
415742360966179,KM RENDAH,0,1,61554344471899
342225985469247,SURAT LENGKAP,0,1,61554344471899
1773801353131578,NEGO DITEMPAT,0,1,61554344471899
390373313932290,KM RENDAH,0,1,61554344471899
935256070984805,SEPERTI BARU,0,1,61554344471899
277368018712613,SURAT LENGKAP,0,1,61554344471899
3689715691307376,NEGO DITEMPAT,0,1,61554344471899
1169032364075101,DAPAT BONUS,0,1,61554344471899
1133169677679036,KM RENDAH,0,1,61554344471899
1739958939863014,SEPERTI BARU,0,1,61554344471899
7564917503552800,SURAT LENGKAP,0,1,61554344471899
1443675339593743,NEGO DITEMPAT,0,1,61554344471899
1506640933397892,TERPERCAYA,0,1,61553916359635
335859685958136,MASIH SEGAR,0,1,61553916359635
898447241995493,TERMURAH,0,1,61553916359635
6824835784308769,TIDAK LEBUS,0,1,61553916359635
1122019355628392,TERBAIK,0,1,61553916359635
652732223506651,TERJAMIN,0,1,61553916359635
820203036573938,TERMURAH,0,1,61553916359635
356706540300527,SIAP SUPLAI,0,1,61553916359635
1094432845247761,Tidak Lebus,0,1,61553916359635
3698070153792217,Empuk,0,1,61553916359635
736327151371222,Empuk,0,1,61553916359635
865758618615467,Tidak Lebus,0,1,61553632484587
937489577813065,SURAT LENGKAP,0,1,61555485395017
1068074511143842,KM RENDAH,0,1,61555485395017
318882764048655,Importir Kurma Sukari Premium,0,1,61556127723128
1350747042478981,SANGAT EMPUK,0,1,61553757158199
249424638222618,TERBAGUS Kurma Ajwa Premium,0,1,61554049404148
936002128052438,FREE ONGKIR Kurma Sukari Premium,0,1,61554049404148
918986763019083,FREE ONGKIR Kurma,0,1,61554049404148
787892836694269,TERBAGUS Kurma Sukari Premium,0,1,61555894235030
707195237958366,Toko Kurma Ajwa Premium,0,1,61555716713931
343327501805807,READY RATUSAN KG,0,1,61553166374891
1037545700639911,TERMURAH,0,1,61553166374891
1415968889325698,TIDAK LEBUS,0,1,61553166374891
1425420485054658,SIAP SUPLAI,0,1,61553166374891
203485792843700,BISA DIANTAR,0,1,61553166374891
1112324113272639,BISA COD,0,1,61553166374891
316338638065822,TERJAMIN,0,1,61553166374891
1579305242475781,TERPERCAYA,0,1,61553166374891
1074398273896213,HALAL,0,1,61553166374891
746653577360524,TERIMA RUTIN,0,1,61553166374891
387774950453166,READY RATUSAN KG,0,1,61553166374891
1093760001964720,TERMURAH,0,1,61553166374891
904373264697678,TIDAK LEBUS,0,1,61553166374891
341942262063354,SIAP SUPLAI,0,1,61553166374891
913148546867486,BISA DIANTAR,0,1,61553166374891
371299848992433,BISA COD,0,1,61553166374891
1099277987735129,SANGAT EMPUK,0,1,61553166374891
934797234672619,TERBAIK,0,1,61553166374891
1594729154663537,TERPERCAYA,0,1,61553166374891
1359760057999635,HALAL,0,1,61553166374891
742968374120035,TERLARIS,0,1,61553166374891
1134021061304230,TERMURAH,0,1,61553166374891
1407513499852471,SIAP SUPLAI,0,1,61553166374891
244146925384658,BISA DIANTAR,0,1,61553166374891
749785527213332,BISA COD,0,1,61553166374891
367110092583484,SANGAT EMPUK,0,1,61553166374891
359099526828052,TERBAIK,0,1,61553166374891
2498952270276444,TERJAMIN,0,1,61553166374891
2083413332036253,TERPERCAYA,0,1,61553166374891
3637293896547203,TERIMA RUTIN,0,1,61553166374891
1391188088154138,TERLARIS,0,1,61553166374891
1394637844486001,READY RATUSAN KG,0,1,61553166374891
349075168010424,SIAP SUPLAI,0,1,61553166374891
689829179806756,BISA DIANTAR,0,1,61553166374891
339475308979947,BISA COD,0,1,61553166374891
355867380556738,BISA COD,0,1,61553166374891
756898845819947,TERBAIK,0,1,61553166374891
383753577477531,TERJAMIN,0,1,61553166374891
1084144869602457,HALAL,0,1,61553166374891
1571948483552053,TERMURAH,0,1,61553166374891
744404003856858,TIDAK LEBUS,0,1,61553166374891
1860232134407042,SIAP SUPLAI,0,1,61553166374891
1366446064242667,BISA DIANTAR,0,1,61553166374891
679803747631027,SANGAT EMPUK,0,1,61553166374891
785449583607625,Judul,0,1,61553166374891
382520874182415,TERBAIK,0,1,61554689008702
290823850257262,TERJAMIN,0,1,61554689008702
867474318191309,HALAL,0,1,61554689008702
1584492698755876,TERIMA RUTIN,0,1,61554689008702
706110734977410,TERLARIS,0,1,61554689008702
345398441597185,MASIH SEGAR,0,1,61554689008702
834613918438578,READY RATUSAN KG,0,1,61554689008702
398563579293546,TIDAK LEBUS,0,1,61554689008702
876449314173144,BISA DIANTAR,0,1,61554689008702
1754546508390549,BISA COD,0,1,61554689008702
907080200656591,TERBAIK,0,1,61554689008702
6924305954301947,TERJAMIN,0,1,61554689008702
1446894052911803,TERPERCAYA,0,1,61554689008702
339711132205788,HALAL,0,1,61554689008702
338032069120174,TERIMA RUTIN,0,1,61554689008702
1384871965452612,TERLARIS,0,1,61554689008702
704792018148739,READY RATUSAN KG,0,1,61554689008702
1181666126141597,TIDAK LEBUS,0,1,61554689008702
1563560747714257,BISA DIANTAR,0,1,61554689008702
818278366773893,BISA COD,0,1,61554689008702
1499716647269424,TERBAIK,0,1,61554689008702
3699732220348488,TERPERCAYA,0,1,61554689008702
1380175982869081,TERBAIK,0,1,61554689008702
1108187733527061,TERLARIS,0,1,61554689008702
3572707429635741,MASIH SEGAR,0,1,61554689008702
890201115940254,READY RATUSAN KG,0,1,61554689008702
926768065113079,TERMURAH,0,1,61554689008702
1357448938220668,TIDAK LEBUS,0,1,61554689008702
1432044600724493,SIAP SUPLAI,0,1,61554689008702
2135923720079847,BISA DIANTAR,0,1,61554689008702
722457879856428,BISA COD,0,1,61554689008702
753432146209978,SANGAT EMPUK,0,1,61554689008702
354677677267059,Judul,0,1,61554689008702
1456179328446466,READY RATUSAN KG,0,1,61554689008702
2073638296331466,Judul,0,1,61554689008702
937497197967565,SIAP SUPLAI,0,1,61554689008702
1030389781348353,SANGAT EMPUK,0,1,61554689008702
1067311494320868,Tidak Lebus,0,1,61554689008702
25505178469081356,HALAL,0,1,61554729538489
778142317470700,TERIMA RUTIN,0,1,61554729538489
756400426537657,READY RATUSAN KG,0,1,61554729538489
1511755219666319,TERMURAH,0,1,61554729538489
3727070914194001,TIDAK LEBUS,0,1,61554729538489
311668381869414,SIAP SUPLAI,0,1,61554729538489
1371406077071649,BISA DIANTAR,0,1,61554729538489
875006371024431,BISA COD,0,1,61554729538489
1438763946983182,TERBAIK,0,1,61554729538489
891680012692267,TERPERCAYA,0,1,61554729538489
1516744859278765,TERIMA RUTIN,0,1,61554729538489
292391336752055,MASIH SEGAR,0,1,61554729538489
1343395076545547,TERMURAH,0,1,61554729538489
872371547953583,TERJAMIN,0,1,61554729538489
1370850693822858,TERPERCAYA,0,1,61554729538489
929616094850555,SIAP SUPLAI,0,1,61554729538489
402012482399561,READY RATUSAN KG,0,1,61554461827154
380517714632033,TERMURAH,0,1,61554461827154
892012079235089,TIDAK LEBUS,0,1,61554461827154
213452615181715,BISA DIANTAR,0,1,61554461827154
878612993735080,BISA COD,0,1,61554461827154
414120487713588,SANGAT EMPUK,0,1,61554461827154
755748613064649,READY RATUSAN KG,0,1,61554461827154
361525289798091,TERMURAH,0,1,61554461827154
1058164985387967,SIAP SUPLAI,0,1,61554461827154
1879485772506603,SANGAT EMPUK,0,1,61554461827154
340419132183651,Tidak Lebus,0,1,61554461827154
1082657922920380,Empuk,0,1,61554461827154
1284353965570955,Empuk,0,1,61554461827154
906105494406337,SANGAT EMPUK,0,1,61553723379967
1129505668219244,Empuk,0,1,61553723379967
290121967376132,TIDAK LEBUS,0,1,61554760644954
666354949040138,SIAP SUPLAI,0,1,61554760644954
726779812511245,BISA DIANTAR,0,1,61554760644954
642173754599792,BISA COD,0,1,61554760644954
2961497617320927,TERBAIK,0,1,61554760644954
1372053640103415,TERJAMIN,0,1,61554760644954
1432452480685294,TERPERCAYA,0,1,61554760644954
1072888197249274,MASIH SEGAR,0,1,61554760644954
941984984222207,BISA COD,0,1,61554760644954
903599481301050,TERBAIK,0,1,61554760644954
1379807299570223,TERJAMIN,0,1,61554760644954
1808409939610402,TERPERCAYA,0,1,61554760644954
3757708674506593,HALAL,0,1,61554760644954
397315866195692,TERLARIS,0,1,61554760644954
24471418355838431,MASIH SEGAR,0,1,61554760644954
1872948176470654,READY RATUSAN KG,0,1,61554760644954
899846321612368,TERMURAH,0,1,61554760644954
925621895618410,TIDAK LEBUS,0,1,61554760644954
360548679942547,SIAP SUPLAI,0,1,61554760644954
829950998888001,BISA COD,0,1,61554760644954
1914461678972925,SANGAT EMPUK,0,1,61554760644954
741969431167055,Judul,0,1,61554760644954
343280411979600,READY RATUSAN KG,0,1,61554760644954
407183538309583,TERMURAH,0,1,61554760644954
328355656693648,SIAP SUPLAI,0,1,61554760644954
768919694704676,BISA DIANTAR,0,1,61554760644954
2201434376854703,BISA COD,0,1,61554760644954
3711346492442948,SANGAT EMPUK,0,1,61554760644954
688132169807077,Tidak Lebus,0,1,61554760644954
678631257466314,Empuk,0,1,61554760644954
828762009003663,Empuk,0,1,61554760644954
388691347169579,TERPERCAYA,0,1,61554872541470
7555355654508591,HALAL,0,1,61554872541470
905006844224487,TERIMA RUTIN,0,1,61554872541470
857201259427918,TERLARIS,0,1,61554872541470
3743806505903239,MASIH SEGAR,0,1,61554872541470
1092224875149056,READY RATUSAN KG,0,1,61554872541470
697837022418633,TERMURAH,0,1,61554872541470
1158619828439696,TIDAK LEBUS,0,1,61554872541470
681504414170061,SIAP SUPLAI,0,1,61554872541470
1052821465935418,BISA DIANTAR,0,1,61554872541470
7296433290375100,BISA COD,0,1,61554872541470
716031523841968,SANGAT EMPUK,0,1,61554872541470
6741585519302363,TERJAMIN,0,1,61554872541470
1126594398515947,HALAL,0,1,61554872541470
1348699063195526,TERLARIS,0,1,61554872541470
284070771333475,MASIH SEGAR,0,1,61554872541470
875211254287976,READY RATUSAN KG,0,1,61554872541470
315992144375780,TERMURAH,0,1,61554872541470
696198135666402,BISA DIANTAR,0,1,61554872541470
1468655570381594,BISA COD,0,1,61554872541470
377911724830678,TERBAIK,0,1,61554872541470
380533791188705,TERJAMIN,0,1,61554872541470
268943342872158,TERPERCAYA,0,1,61554872541470
719477877004136,HALAL,0,1,61554872541470
739557648234392,MASIH SEGAR,0,1,61554872541470
377294484852774,READY RATUSAN KG,0,1,61554872541470
791340019496228,TERMURAH,0,1,61554872541470
739834904356550,TIDAK LEBUS,0,1,61554872541470
679269850956223,BISA DIANTAR,0,1,61554872541470
384236010786577,BISA COD,0,1,61554872541470
339240169063980,SANGAT EMPUK,0,1,61554872541470
3307987246168757,TERJAMIN,0,1,61553385245857
1370768346879944,TERPERCAYA,0,1,61553385245857
1376755749896682,HALAL,0,1,61553385245857
934429468066586,TERIMA RUTIN,0,1,61553385245857
1527911704656199,SIAP SUPLAI,0,1,61553385245857
229575713446378,READY RATUSAN KG,0,1,61553385245857
682892654036972,TERMURAH,0,1,61553385245857
2183666441974518,TIDAK LEBUS,0,1,61553385245857
887446613175733,SIAP SUPLAI,0,1,61553385245857
936440324570059,BISA DIANTAR,0,1,61553385245857
701302302149767,BISA COD,0,1,61553385245857
1082871956493705,SANGAT EMPUK,0,1,61553385245857
253944451048004,TERMURAH,0,1,61553385245857
1591394921399244,SIAP SUPLAI,0,1,61553385245857
1068692447788150,SANGAT EMPUK,0,1,61553385245857
382644250996668,Tidak Lebus,0,1,61553385245857
334414186213371,Empuk,0,1,61553385245857
3637209849852438,Empuk,0,1,61553385245857
756224495871140,BISA COD,0,1,61553426313935
1445801972697422,SANGAT EMPUK,0,1,61553426313935
933209155030898,TERJAMIN,0,1,61553426313935
709602884640589,TERPERCAYA,0,1,61553426313935
325689800435834,TERIMA RUTIN,0,1,61553426313935
692425626206380,TERLARIS,0,1,61553426313935
917341626424920,TIDAK LEBUS,0,1,61553426313935
237294182746370,SIAP SUPLAI,0,1,61553426313935
1079413696422650,TERBAIK,0,1,61553426313935
749188756661830,HALAL,0,1,61553426313935
915249246852534,TERLARIS,0,1,61553426313935
278409308242359,TERMURAH,0,1,61553426313935
326225803714204,TIDAK LEBUS,0,1,61553426313935
257905863840767,BISA DIANTAR,0,1,61553426313935
358049993596784,TERBAIK,0,1,61553426313935
904308177690339,TERLARIS,0,1,61553426313935
777287677758328,READY RATUSAN KG,0,1,61553426313935
688625186729826,TERMURAH,0,1,61553426313935
332354126427641,TIDAK LEBUS,0,1,61553426313935
1310608593666223,SIAP SUPLAI,0,1,61553426313935
899200841840097,BISA DIANTAR,0,1,61553426313935
1060318865083274,BISA COD,0,1,61553426313935
1363946670909856,SANGAT EMPUK,0,1,61553426313935
362557966494955,READY RATUSAN KG,0,1,61553426313935
333161882946458,TERMURAH,0,1,61553426313935
933054121703329,SIAP SUPLAI,0,1,61553426313935
760749636099598,Tidak Lebus,0,1,61553426313935
665769332131318,Empuk,0,1,61553426313935
1112562049919802,Empuk,0,1,61553426313935
344655218278557,Empuk,0,1,61553426313935
132493339959437,TIDAK LEBUS,0,1,61556118266264
196149673581893,TERBAIK,0,1,61553170816315
6964070360344508,TERLARIS,0,1,61553170816315
242547662208451,MASIH SEGAR,0,1,61553170816315
4034270506800104,TERMURAH,0,1,61553170816315
2509764299184828,TIDAK LEBUS,0,1,61553170816315
374002905275077,BISA DIANTAR,0,1,61553170816315
1033578661081863,BISA COD,0,1,61553170816315
761040659172182,READY RATUSAN KG,0,1,61553170816315
1559311001471764,TERMURAH,0,1,61553170816315
907284454294352,SIAP SUPLAI,0,1,61553170816315
1297014014313909,SANGAT EMPUK,0,1,61553170816315
893011562549259,Tidak Lebus,0,1,61553170816315
1071783227373630,Empuk,0,1,61553170816315
1122224195825512,Empuk,0,1,61553170816315
358134980162180,HALAL,0,1,61554738144782
2084505471884568,TERIMA RUTIN,0,1,61554738144782
1116081915964515,TERLARIS,0,1,61554738144782
1776644216188464,TERMURAH,0,1,61554738144782
1172282333752105,TERJAMIN,0,1,61554738144782
1037964127471787,TERPERCAYA,0,1,61554738144782
3546203855601725,TERLARIS,0,1,61554738144782
1687004671791689,MASIH SEGAR,0,1,61554738144782
2168210876844763,TIDAK LEBUS,0,1,61554738144782
1035114447564954,SIAP SUPLAI,0,1,61554738144782
799013005574104,BISA DIANTAR,0,1,61554738144782
402960575417675,BISA COD,0,1,61554738144782
682388687095405,TERJAMIN,0,1,61554738144782
746446690334346,TERPERCAYA,0,1,61554738144782
213819871795687,HALAL,0,1,61554738144782
1076339176742284,TERLARIS,0,1,61554738144782
2075571822788830,MASIH SEGAR,0,1,61554738144782
1105346840819090,SIAP SUPLAI,0,1,61554738144782
903384061238228,BISA DIANTAR,0,1,61554738144782
3587286671543539,BISA COD,0,1,61554738144782
337923679158253,TERBAIK,0,1,61554738144782
1589102445253137,TERJAMIN,0,1,61554738144782
688324333370480,TERPERCAYA,0,1,61554738144782
402639745534679,HALAL,0,1,61554738144782
3561656340816807,TERLARIS,0,1,61554738144782
408272194964932,MASIH SEGAR,0,1,61554738144782
1054642679204621,TIDAK LEBUS,0,1,61554738144782
7000063876708597,SIAP SUPLAI,0,1,61554738144782
1887322228390512,Raja Kurma,0,1,61555821115539
361313336595331,SANGAT EMPUK,0,1,61553563637654
1372306520061373,TERBAIK,0,1,61553563637654
890773399380295,TERJAMIN,0,1,61553563637654
1802483053556251,TERPERCAYA,0,1,61553563637654
781620190653521,HALAL,0,1,61553563637654
2321528268037410,TERIMA RUTIN,0,1,61553563637654
357564583883622,TERLARIS,0,1,61553563637654
1117937192727289,MASIH SEGAR,0,1,61553563637654
1766090350569279,READY RATUSAN KG,0,1,61553563637654
1343598809690282,TERMURAH,0,1,61553563637654
1803818156747787,TIDAK LEBUS,0,1,61553563637654
915382033100622,SIAP SUPLAI,0,1,61553563637654
685342190144241,BISA DIANTAR,0,1,61553563637654
371222182266199,BISA COD,0,1,61553563637654
900138405087188,TERBAIK,0,1,61553563637654
1085502775967238,TERJAMIN,0,1,61553563637654
1487354698663449,TERPERCAYA,0,1,61553563637654
1351970365422434,HALAL,0,1,61553563637654
912727516869006,TERIMA RUTIN,0,1,61553563637654
395511959589029,TERLARIS,0,1,61553563637654
369895592316990,MASIH SEGAR,0,1,61553563637654
914876600130343,TERMURAH,0,1,61553563637654
1077443193566038,TIDAK LEBUS,0,1,61553563637654
394424779822060,SIAP SUPLAI,0,1,61553563637654
1797251774124584,BISA COD,0,1,61553563637654
402382132237181,TERBAIK,0,1,61553563637654
7624441740911817,TERJAMIN,0,1,61553563637654
1927242437669927,TERPERCAYA,0,1,61553563637654
417402913977593,HALAL,0,1,61553563637654
707023751536364,TERLARIS,0,1,61553563637654
4427443104061230,SIAP SUPLAI,0,1,61553563637654
680494480925825,BISA DIANTAR,0,1,61553563637654
222176504279282,BISA COD,0,1,61553563637654
1336583250552940,TERBAIK,0,1,61553563637654
744565630573208,TERJAMIN,0,1,61553563637654
911304777278440,TERPERCAYA,0,1,61553563637654
7652053118156075,HALAL,0,1,61553563637654
7896382227054824,READY RATUSAN KG,0,1,61553563637654
1293012724701302,TIDAK LEBUS,0,1,61553563637654
1525821564863819,SIAP SUPLAI,0,1,61553563637654
1539522800168337,BISA DIANTAR,0,1,61553563637654
1589073558547677,BISA COD,0,1,61553563637654
2854274254729554,SANGAT EMPUK,0,1,61553563637654
3666168366997261,Judul,0,1,61553563637654
421309127137080,READY RATUSAN KG,0,1,61553563637654
1399182084361107,TERMURAH,0,1,61553563637654
1032830451313006,SIAP SUPLAI,0,1,61553563637654
334650932784259,SANGAT EMPUK,0,1,61553563637654
913166183515860,Tidak Lebus,0,1,61553563637654
1079217439757945,Empuk,0,1,61553563637654
388991120297008,TERJAMIN,0,1,61553822254638
340824658826893,TERPERCAYA,0,1,61553822254638
744356523938398,TERIMA RUTIN,0,1,61553822254638
741540277910628,TERLARIS,0,1,61553822254638
2346378208890452,MASIH SEGAR,0,1,61553822254638
726542166101137,READY RATUSAN KG,0,1,61553822254638
372488555472501,TERMURAH,0,1,61553822254638
3200461443595459,TIDAK LEBUS,0,1,61553822254638
242083912168930,SIAP SUPLAI,0,1,61553822254638
3809126862705575,BISA DIANTAR,0,1,61553822254638
1039511460438462,BISA COD,0,1,61553822254638
1038325054107460,SANGAT EMPUK,0,1,61553822254638
1879364639232823,TERJAMIN,0,1,61553822254638
1550407155708250,TERPERCAYA,0,1,61553822254638
1340055289983463,TERIMA RUTIN,0,1,61553822254638
189154760910468,TERLARIS,0,1,61553822254638
390789876791152,MASIH SEGAR,0,1,61553822254638
612773364308130,READY RATUSAN KG,0,1,61553822254638
231290090024608,TERMURAH,0,1,61553822254638
2160750310983761,TIDAK LEBUS,0,1,61553822254638
699487682168456,SIAP SUPLAI,0,1,61553822254638
1028947211730634,TERBAIK,0,1,61553822254638
1367130703907593,MASIH SEGAR,0,1,61553822254638
339131412275741,TERMURAH,0,1,61553822254638
7004471753000468,TIDAK LEBUS,0,1,61553822254638
251827131282049,SIAP SUPLAI,0,1,61553822254638
1028369728226462,BISA DIANTAR,0,1,61553822254638
759629026199596,BISA COD,0,1,61553822254638
362169136529162,SANGAT EMPUK,0,1,61553822254638
1930660854117316,READY RATUSAN KG,0,1,61553822254638
292341973342383,TERMURAH,0,1,61553822254638
1061740368209154,SIAP SUPLAI,0,1,61553822254638
710792041181348,BISA DIANTAR,0,1,61553822254638
390249576864771,SANGAT EMPUK,0,1,61553822254638
690474493227815,Tidak Lebus,0,1,61553822254638
7135631109827776,Empuk,0,1,61553822254638
694950502760620,Empuk,0,1,61553822254638
1125744581923154,BISA DIANTAR,0,1,61554860480075
1090215242400626,BISA COD,0,1,61554860480075
717301810500693,TERJAMIN,0,1,61554860480075
339528669008249,TERPERCAYA,0,1,61554860480075
389930466835740,HALAL,0,1,61554860480075
1071962947464010,TERLARIS,0,1,61554860480075
390715170074909,MASIH SEGAR,0,1,61554860480075
1808007216338422,READY RATUSAN KG,0,1,61554860480075
383132290865652,TERMURAH,0,1,61554860480075
341993738600713,TIDAK LEBUS,0,1,61554860480075
2180373418972426,BISA DIANTAR,0,1,61554860480075
407287855197746,BISA COD,0,1,61554860480075
238011652674323,SANGAT EMPUK,0,1,61554860480075
7030258660421771,READY RATUSAN KG,0,1,61554860480075
865343655272691,SIAP SUPLAI,0,1,61554860480075
1045244893415767,BISA COD,0,1,61554860480075
747696433412221,SANGAT EMPUK,0,1,61554860480075
1096752294653255,Tidak Lebus,0,1,61554860480075
1109473637077913,Empuk,0,1,61554860480075
910129214151726,Empuk,0,1,61554860480075
408350968293457,BISA COD,0,1,61553605736704
256425844014134,SANGAT EMPUK,0,1,61553605736704
1061229745117121,TERBAIK,0,1,61553605736704
3000254056776849,TERJAMIN,0,1,61553605736704
767893715233949,TERPERCAYA,0,1,61553605736704
666474318758754,HALAL,0,1,61553605736704
1409370356337891,TERIMA RUTIN,0,1,61553605736704
1811450035962153,TERLARIS,0,1,61553605736704
1750140975497729,READY RATUSAN KG,0,1,61553605736704
748718430462896,TERMURAH,0,1,61553605736704
740484548007871,TIDAK LEBUS,0,1,61553605736704
677283487818273,SIAP SUPLAI,0,1,61553605736704
2523954381099932,BISA DIANTAR,0,1,61553605736704
1794215091031233,BISA COD,0,1,61553605736704
396752946257502,SANGAT EMPUK,0,1,61553605736704
341146892066876,TERBAIK,0,1,61553605736704
6612619532176298,TERJAMIN,0,1,61553605736704
1724886394588103,HALAL,0,1,61553605736704
6931194753600570,TERLARIS,0,1,61553605736704
338024059096843,TERMURAH,0,1,61553605736704
1065660754640759,TIDAK LEBUS,0,1,61553605736704
912484430047294,SIAP SUPLAI,0,1,61553605736704
